name,minPlayer,maxPlayer,minTime,maxTime,age,year,designer,auction,diceRoll,tilePlacement,bluff,areaMajority,hiddenRoles,cooperative,workerPlacement,balance,draft,network,stock,trickTaking,burst,setCollection,handManagement,deckBuilding,batting,negotiation,team,actionPoint,variablePhaseOrder,actionPlot,realTime,memory,reasoning,word,action,storyMaking,variablePlayerPower,drawing,legacy,escapeRoom,civilization,fantasy,cthulhu,space,sf,war,exploring,building,territory,animal,detective,mafia,spy,zombie,japan,pirate,farm,music,sports,train,nonTheme
ロボラリー,2.0,8.0,60.0,80.0,12.0,1994.0,リチャード・ガーフィールド（Richard Garfield）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アフリカ,2.0,5.0,60.0,80.0,10.0,2001.0,ライナー・クニツィア（Reiner Knizia）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ウィザーズギャンビット,2.0,5.0,45.0,45.0,8.0,2008.0,エリック・ドレイバー（Eric Drever）マシュー・スティープス（Matthew Stipes）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
エスケープ,1.0,5.0,10.0,10.0,8.0,2012.0,クリスチャン・アムンセン・オストビー（Kristian Amundsen Østby）,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ウリカイ,2.0,4.0,30.0,60.0,12.0,2019.0,18f,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ヒットミー・アゲイン！～酒は呑んでも呑まれるな～,3.0,6.0,10.0,20.0,10.0,2017.0,イワテ リュウヤ（Ryuya Iwate）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ピクショナリー：カードゲーム,2.0,20.0,20.0,30.0,7.0,2010.0,ブライアン・ユー（Brian Yu）,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
タイニー・フォーミングマーズ,1.0,2.0,30.0,45.0,10.0,2019.0,マイケル・ベビラクア（Michael Bevilacqua）,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ウェルカム・トゥ・ディノワールド,1.0,75.0,40.0,70.0,12.0,2017.0,ジェームズ・オコナー（James O'Connor）ニック・ショー（Nick Shaw）デヴィッド・タージ（Dávid Turczi）,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
生き残りゲーム / 生き残り頭脳ゲーム,2.0,4.0,30.0,30.0,8.0,1973.0,ゴードン・バーロー（Gordon A. Barlow）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
トカゲ王 / 蜥蓋,2.0,6.0,20.0,20.0,6.0,2019.0,ピン・チェン（Pin Chen）ユーホン・チェン（Yu-Horng Chen）ナイーファン・スー（Nai-Fang Hsu）,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
チェインソムニア,1.0,4.0,40.0,60.0,14.0,2018.0,カナイセイジ（Seiji Kanai）,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
リ・ラ・ラウド,2.0,6.0,10.0,10.0,5.0,2018.0,ラインハルト・シュタウペ（Reinhard Staupe）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
キャベツ鑑定,2.0,5.0,20.0,40.0,8.0,2016.0,宮川 リョウタ（Ryota Miyagawa）ロンメルゲームズ（ROMMEL GAMES）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
ディクシット,3.0,6.0,30.0,30.0,6.0,2008.0,ジャン=ルイ・ルビラ（Jean-Louis Roubira）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ピクス,4.0,9.0,40.0,40.0,8.0,2012.0,ローレン・エスコフィエール（Laurent Escoffier）デヴィッド・フランク（David Franck）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
オークション狂想曲,2.0,6.0,20.0,20.0,8.0,2013.0,スコット・ニコルソン（Scott Nicholson）,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
おおおおかみ！,4.0,8.0,30.0,30.0,8.0,2013.0,ボノ・ライト（Bono Light）,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
エクス・リブリス,1.0,4.0,30.0,60.0,12.0,2017.0,アダム・P・マックアイヴァー（Adam P. McIver）,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
原始スープ,3.0,4.0,90.0,90.0,12.0,1997.0,ドリス・マテーウス（Doris Matthäus）フランク・ネステル（Frank Nestel）,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ザ・ゲーム,1.0,5.0,15.0,20.0,8.0,2015.0,ステファン・ベンドルフ（Steffen Benndorf）,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ウサギとハリネズミ,2.0,6.0,45.0,55.0,12.0,1978.0,デヴィッド・パーレット（David Parlett）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ソレニア,1.0,4.0,30.0,45.0,10.0,2018.0,セバスチャン・デュジャルダン（Sebastien Dujardin）,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
手荷物検査,3.0,6.0,40.0,40.0,10.0,2006.0,セルジオ・ハラバン（Sergio Halaban）アンドレ・ザッツ（Andre Zatz）,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ワードバスケット,2.0,8.0,10.0,10.0,10.0,2002.0,小林 俊雄（Toshio Kobayashi）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
クロンダイク,2.0,4.0,20.0,20.0,6.0,1993.0,シュテファニー・ローナー（Stefanie Rohner）クリスチャン・ヴォルフ（Christian Wolf）,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
コリドール,2.0,4.0,15.0,25.0,6.0,1997.0,ミルコ・マルケシ（Mirko Marchesi）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
エスカレーション！,2.0,6.0,15.0,15.0,10.0,2007.0,ライナー・クニツィア（Reiner Knizia）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ラミー17,2.0,6.0,20.0,20.0,10.0,2016.0,ライナー・クニツィア（Reiner Knizia）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
知ったか映画研究家スペシャル!,3.0,10.0,5.0,5.0,10.0,2016.0,黒田 尚吾(Syogo kuroda),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ディナー/ダイナー,2.0,4.0,15.0,15.0,13.0,2014.0,マシュー・オーマレー（Matthew O'Malley）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スプリングメドウ・春の草原,1.0,4.0,15.0,60.0,10.0,2018.0,ウヴェ・ローゼンベルク（Uwe Rosenberg）,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
炭鉱讃歌：カードゲーム,2.0,4.0,50.0,80.0,10.0,2016.0,ミヒャエル・キースリング（Michael Kiesling）ヴォルフガング・クラマー（Wolfgang Kramer）,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ヘブン＆エール,2.0,4.0,60.0,90.0,12.0,2017.0,ミヒャエル・キースリング（Michael Kiesling）アンドレアス・シュミット（Andreas Schmidt）,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
富士-脱出-,2.0,4.0,30.0,45.0,10.0,2018.0,ヴォルフガング・ヴァルシュ（Wolfgang Warsch）,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スピリッツ・オブ・ザ・ワイルド,2.0,2.0,15.0,30.0,10.0,2018.0,ニック・ヘイズ（Nick Hayes）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
クエスト・オブ・ヴァレリア,1.0,5.0,20.0,45.0,14.0,2017.0,イサイアス・バレージョ（Isaias Vallejo）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アルティプラーノ,2.0,5.0,60.0,120.0,12.0,2017.0,ライナー・シュトックハウゼン（Reiner Stockhausen）,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ワンナイト人狼,3.0,7.0,10.0,20.0,10.0,2012.0,奥井 晶久（Akihisa Okui）,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
お前はどこのわかめじゃ？,2.0,4.0,20.0,30.0,10.0,2019.0,長田 敏之（Toshiyuki Nagata）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ブリックパーティー,2.0,9.0,15.0,30.0,5.0,2015.0,ルカ・ベリーニ（Luca Bellini）,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ナイアガラ,3.0,5.0,30.0,45.0,8.0,2004.0,トーマス・リーシング（Thomas Liesching）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
黒いヒツジ,2.0,4.0,30.0,30.0,8.0,2008.0,ライナー・クニツィア（Reiner Knizia）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
アウグストゥス,2.0,6.0,30.0,30.0,8.0,2013.0,パオロ・モリ（Paolo Mori）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ドメモ,2.0,5.0,20.0,20.0,8.0,1975.0,アレックス・ランドルフ（Alex Randolph）ピー・ハルヴァー（P. Halvah）,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ナインタイル,2.0,4.0,15.0,15.0,6.0,2015.0,ジーン・クラウデ・ペロン（Jean-Claude Pellin）,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
テーベ / テーベの東,2.0,4.0,60.0,60.0,8.0,2007.0,ピーター・プリンツ（Peter Prinz）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
カンバン・メニュー,2.0,5.0,30.0,30.0,10.0,2019.0,黒田 尚吾(Syogo kuroda),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アクシオ,2.0,4.0,20.0,40.0,8.0,2017.0,ライナー・クニツィア（Reiner Knizia）,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
フォグサイト,2.0,4.0,30.0,30.0,10.0,2019.0,メイチ ソラ（Meichi Sola）,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
チケットトゥライド / チケットトゥライドアメリカ,2.0,5.0,30.0,60.0,8.0,2004.0,アラン・ムーン（Alan R. Moon）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ワードスナイパー・イマジン,2.0,6.0,10.0,20.0,6.0,2019.0,小川 昌洋（Ogawa Masahiro）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
シャドウレイダーズ：女王陛下の飛行船,4.0,10.0,60.0,60.0,13.0,2019.0,池田 康隆（Yasutaka Ikeda）,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ゴールド,3.0,6.0,60.0,60.0,8.0,1988.0,エディス・グレインボエッチャー（Edith Grein-Böttcher）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ぴっぐテン,2.0,8.0,15.0,20.0,6.0,2010.0,アイェレット・プヌーリ（Ayelet Pnueli）,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
エルドラド：ヒーロー&ヘクス,2.0,4.0,30.0,60.0,10.0,2018.0,ライナー・クニツィア（Reiner Knizia）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
電力会社 充電完了！,2.0,6.0,120.0,120.0,12.0,2004.0,フリードマン・フリーゼ（Friedemann Friese）,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
トゥキ,2.0,4.0,30.0,45.0,8.0,2019.0,グルゼゴルツ・レヒトマン（Grzegorz Rejchtman）,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
横暴編集長,3.0,5.0,20.0,25.0,10.0,2015.0,ジャンクション,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
オートマニア,2.0,4.0,60.0,90.0,12.0,2015.0,クリスチャン・アムンセン・オストビー（Kristian Amundsen Østby）,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
じっくりミレー,2.0,6.0,5.0,15.0,6.0,2019.0,川口 洋一郎（Yoichiro Kawada）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
シノビアーツ,3.0,5.0,10.0,20.0,10.0,2015.0,カナイセイジ（Seiji Kanai）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
グリッズルド：ご命令どおり！,1.0,5.0,30.0,30.0,10.0,2016.0,ファビアン・リフォ（Fabien Riffaud）フアン・ロドリゲス（Juan Rodriguez）,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
シャークトレード,2.0,6.0,30.0,50.0,10.0,2016.0,ライナー・クニツィア（Reiner Knizia）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
マギアレーナ,3.0,6.0,30.0,30.0,10.0,2014.0,カナイセイジ（Seiji Kanai）,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
傾いてる、傾いてるよ、オイ！,2.0,4.0,15.0,15.0,5.0,2004.0,ギュンター・バース（Gunter Baars）,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
メイドマフィア！ 〜 Maid x Gun x Tea 〜,2.0,4.0,60.0,60.0,10.0,2019.0,アカセ・リョウ（Ryo Akase）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
アタッケ,3.0,5.0,30.0,30.0,8.0,1993.0,ライナー・クニツィア（Reiner Knizia）,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ナショナルエコノミー,1.0,4.0,30.0,45.0,12.0,2015.0,スパ帝国（Supateikoku）,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
化石鉱脈,3.0,5.0,75.0,120.0,12.0,2017.0,アナログランチボックス（analog lunchbox）,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
マイ・ハッピー・ファーム,2.0,4.0,45.0,45.0,8.0,2011.0,アレクサンドル・ネフスキー（Oleksandr Nevskiy）オレグ・シドレンコ（Oleg Sidorenko）,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
ソラシノビ,3.0,5.0,60.0,60.0,12.0,2016.0,寺島 由人（Yoshito Terashima）,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ノーリア,2.0,4.0,70.0,120.0,12.0,2017.0,ソフィア・ワグナー（Sophia Wagner）,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
カヴェルナ：洞窟対決,1.0,2.0,20.0,40.0,10.0,2017.0,ウヴェ・ローゼンベルク（Uwe Rosenberg）,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
どうぶつサッカー,2.0,2.0,5.0,5.0,5.0,2014.0,しんどう こうすけ（Kosuke Shindo）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
エルフの玉座,2.0,6.0,60.0,80.0,10.0,1999.0,アラン・ムーン（Alan R. Moon）,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ガンツ・シェーン・クレバー / ガン・シュン・クレバー,1.0,4.0,30.0,30.0,8.0,2018.0,ヴォルフガング・ヴァルシュ（Wolfgang Warsch）,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
フィンカ,2.0,4.0,45.0,45.0,10.0,2009.0,ヴォルフガング・ゼントカー（Wolfgang Sentker）ラルフ・ツア・リンデ（Ralf zur Linde）,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
マケランディア,4.0,8.0,20.0,30.0,10.0,2019.0,足利 政紀（Masaki Ashikaga）,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
抹茶,2.0,2.0,20.0,20.0,10.0,2015.0,デヴィッド・ハーディング（David Harding）,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
